"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-1.1678e-09,-1.7458e-07,-3.4255e-07,6.4478,11.829,-4.5832,-15.173,4.1889e-18,2.2193e+09,1.5463,1.5217,0,5551.2,4.0555e+05,1147.7,1,2.255e+09,0,2.255e+09,0
-1.1595e-09,-1.7164e-07,-3.2849e-07,6.4415,11.817,-4.6018,-15.185,3.8994e-18,2.2472e+09,1.5463,1.5217,0,5647.4,4.088e+05,1134.7,1,2.2829e+09,0,2.2829e+09,0
-1.1511e-09,-1.687e-07,-3.1443e-07,6.4352,11.804,-4.6203,-15.197,3.6099e-18,2.275e+09,1.5463,1.5217,0,5743.6,4.1204e+05,1121.6,1,2.3107e+09,0,2.3107e+09,0
-1.1428e-09,-1.6585e-07,-3.0149e-07,6.4289,11.792,-4.6386,-15.209,3.3565e-18,2.3029e+09,1.5463,1.5217,0,5839.3,4.1515e+05,1108.9,1,2.3386e+09,0,2.3386e+09,0
-1.1347e-09,-1.6306e-07,-2.8926e-07,6.4227,11.781,-4.6566,-15.221,3.126e-18,2.3307e+09,1.5463,1.5217,0,5934.7,4.1817e+05,1096.4,1,2.3664e+09,0,2.3664e+09,0
-1.1265e-09,-1.6028e-07,-2.7714e-07,6.4165,11.769,-4.6746,-15.233,2.8987e-18,2.3585e+09,1.5463,1.5217,0,6030,4.2118e+05,1084,1,2.3942e+09,0,2.3942e+09,0
-1.1185e-09,-1.5762e-07,-2.6646e-07,6.4104,11.757,-4.6922,-15.244,2.7134e-18,2.3864e+09,1.5463,1.5217,0,6124.7,4.2399e+05,1072.1,1,2.4221e+09,0,2.4221e+09,0
-1.1105e-09,-1.5497e-07,-2.5577e-07,6.4043,11.746,-4.7097,-15.256,2.5281e-18,2.4142e+09,1.5463,1.5217,0,6219.3,4.268e+05,1060.1,1,2.4499e+09,0,2.4499e+09,0
-1.1026e-09,-1.5238e-07,-2.4579e-07,6.3983,11.735,-4.727,-15.267,2.3616e-18,2.4421e+09,1.5463,1.5217,0,6313.6,4.2951e+05,1048.3,1,2.4778e+09,0,2.4778e+09,0
-1.0947e-09,-1.4986e-07,-2.3642e-07,6.3923,11.724,-4.7441,-15.278,2.2114e-18,2.4699e+09,1.5463,1.5217,0,6407.6,4.3214e+05,1036.7,1,2.5056e+09,0,2.5056e+09,0
-1.0869e-09,-1.4733e-07,-2.2704e-07,6.3863,11.712,-4.7612,-15.289,2.0613e-18,2.4978e+09,1.5463,1.5217,0,6501.6,4.3476e+05,1025.1,1,2.5334e+09,0,2.5334e+09,0
-1.0792e-09,-1.4494e-07,-2.1879e-07,6.3804,11.702,-4.7778,-15.3,1.9385e-18,2.5256e+09,1.5463,1.5217,0,6595,4.3722e+05,1013.8,1,2.5613e+09,0,2.5613e+09,0
-1.0716e-09,-1.4254e-07,-2.1054e-07,6.3745,11.691,-4.7944,-15.311,1.8158e-18,2.5535e+09,1.5463,1.5217,0,6688.4,4.3967e+05,1002.6,1,2.5891e+09,0,2.5891e+09,0
-1.064e-09,-1.402e-07,-2.0272e-07,6.3686,11.68,-4.8109,-15.321,1.7031e-18,2.5813e+09,1.5463,1.5217,0,6781.5,4.4205e+05,991.43,1,2.617e+09,0,2.617e+09,0
-1.0565e-09,-1.3792e-07,-1.9544e-07,6.3628,11.67,-4.8271,-15.332,1.6022e-18,2.6091e+09,1.5463,1.5217,0,6874.4,4.4434e+05,980.48,1,2.6448e+09,0,2.6448e+09,0
-1.049e-09,-1.3564e-07,-1.8815e-07,6.3571,11.66,-4.8433,-15.342,1.5013e-18,2.637e+09,1.5463,1.5217,0,6967.2,4.4664e+05,969.52,1,2.6726e+09,0,2.6726e+09,0
-1.0416e-09,-1.3347e-07,-1.8163e-07,6.3514,11.649,-4.8591,-15.352,1.4164e-18,2.6648e+09,1.5463,1.5217,0,7059.5,4.488e+05,958.72,1,2.7005e+09,0,2.7005e+09,0
-1.0342e-09,-1.3131e-07,-1.7518e-07,6.3457,11.639,-4.8749,-15.362,1.3329e-18,2.6927e+09,1.5463,1.5217,0,7151.8,4.5096e+05,947.93,1,2.7283e+09,0,2.7283e+09,0
-1.0269e-09,-1.2918e-07,-1.69e-07,6.34,11.629,-4.8905,-15.372,1.2546e-18,2.7205e+09,1.5463,1.5217,0,7244,4.5306e+05,937.12,1,2.7562e+09,0,2.7562e+09,0
-1.0196e-09,-1.2712e-07,-1.6327e-07,6.3345,11.62,-4.9059,-15.382,1.185e-18,2.7484e+09,1.5463,1.5217,0,7335.8,4.5508e+05,926.28,1,2.784e+09,0,2.784e+09,0
-1.0123e-09,-1.2506e-07,-1.5753e-07,6.3289,11.61,-4.9213,-15.392,1.1155e-18,2.7762e+09,1.5463,1.5217,0,7427.6,4.571e+05,915.43,1,2.8118e+09,0,2.8118e+09,0
-1.005e-09,-1.2308e-07,-1.5232e-07,6.3234,11.6,-4.9364,-15.401,1.0553e-18,2.804e+09,1.5463,1.5217,0,7519,4.5902e+05,904.39,1,2.8397e+09,0,2.8397e+09,0
-9.9766e-10,-1.2111e-07,-1.4721e-07,6.3179,11.591,-4.9515,-15.411,9.9698e-19,2.8319e+09,1.5463,1.5217,0,7610.4,4.6092e+05,893.3,1,2.8675e+09,0,2.8675e+09,0
-9.9034e-10,-1.1917e-07,-1.4226e-07,6.3125,11.581,-4.9664,-15.421,9.4138e-19,2.8597e+09,1.5463,1.5217,0,7701.6,4.6279e+05,882.14,1,2.8954e+09,0,2.8954e+09,0
-9.8299e-10,-1.1728e-07,-1.3768e-07,6.3071,11.572,-4.9811,-15.43,8.9219e-19,2.8876e+09,1.5463,1.5217,0,7792.6,4.6458e+05,870.79,1,2.9232e+09,0,2.9232e+09,0
-9.7563e-10,-1.154e-07,-1.331e-07,6.3017,11.562,-4.9958,-15.439,8.43e-19,2.9154e+09,1.5463,1.5217,0,7883.5,4.6637e+05,859.45,1,2.951e+09,0,2.951e+09,0
