"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.5127e-09,4.3637e-07,5.2755e-06,6.0913,10.858,-5.9108,-16.144,7.7324e-16,2.4213e+09,0.042841,1.5217,0,504.95,36120,4.367e+05,1,2.4562e+09,0,1.76e+08,2.4499e+09
1.4897e-09,4.2465e-07,5.1424e-06,6.09,10.845,-5.9245,-16.156,7.2607e-16,2.4492e+09,0.042841,1.5217,0,510.95,36160,4.3793e+05,1,2.4841e+09,0,1.78e+08,2.4778e+09
1.4671e-09,4.132e-07,5.0122e-06,6.0888,10.833,-5.9381,-16.169,6.8103e-16,2.4771e+09,0.042841,1.5217,0,516.95,36200,4.3914e+05,1,2.5121e+09,0,1.8e+08,2.5056e+09
1.4449e-09,4.0203e-07,4.8851e-06,6.0876,10.821,-5.9516,-16.181,6.3802e-16,2.5051e+09,0.042841,1.5217,0,522.95,36239,4.4034e+05,1,2.54e+09,0,1.82e+08,2.5334e+09
1.4239e-09,3.9167e-07,4.7668e-06,6.0864,10.809,-5.9647,-16.193,6.0093e-16,2.533e+09,0.042841,1.5217,0,528.95,36276,4.415e+05,1,2.5679e+09,0,1.84e+08,2.5613e+09
1.4029e-09,3.8132e-07,4.6485e-06,6.0852,10.797,-5.9778,-16.205,5.6383e-16,2.5609e+09,0.042841,1.5217,0,534.95,36313,4.4266e+05,1,2.5958e+09,0,1.86e+08,2.5891e+09
1.3829e-09,3.7166e-07,4.5379e-06,6.084,10.785,-5.9907,-16.216,5.3133e-16,2.5888e+09,0.042841,1.5217,0,540.94,36348,4.4378e+05,1,2.6237e+09,0,1.88e+08,2.617e+09
1.3633e-09,3.6227e-07,4.4301e-06,6.0829,10.774,-6.0033,-16.228,5.0059e-16,2.6168e+09,0.042841,1.5217,0,546.94,36382,4.4488e+05,1,2.6516e+09,0,1.9e+08,2.6448e+09
1.344e-09,3.5304e-07,4.3241e-06,6.0817,10.762,-6.016,-16.239,4.7082e-16,2.6447e+09,0.042841,1.5217,0,552.94,36416,4.4598e+05,1,2.6795e+09,0,1.92e+08,2.6726e+09
1.3257e-09,3.445e-07,4.2257e-06,6.0806,10.751,-6.0283,-16.251,4.4518e-16,2.6726e+09,0.042841,1.5217,0,558.93,36448,4.4703e+05,1,2.7074e+09,0,1.94e+08,2.7005e+09
1.3074e-09,3.3596e-07,4.1272e-06,6.0795,10.74,-6.0405,-16.262,4.1954e-16,2.7005e+09,0.042841,1.5217,0,564.93,36480,4.4809e+05,1,2.7354e+09,0,1.96e+08,2.7283e+09
1.2899e-09,3.2792e-07,4.0342e-06,6.0784,10.729,-6.0526,-16.273,3.9663e-16,2.7284e+09,0.042841,1.5217,0,570.92,36511,4.4911e+05,1,2.7633e+09,0,1.98e+08,2.7562e+09
1.2728e-09,3.2013e-07,3.944e-06,6.0773,10.718,-6.0645,-16.283,3.7513e-16,2.7564e+09,0.042841,1.5217,0,576.91,36542,4.5012e+05,1,2.7912e+09,0,2e+08,2.784e+09
1.2558e-09,3.1243e-07,3.8548e-06,6.0762,10.707,-6.0764,-16.294,3.5406e-16,2.7843e+09,0.042841,1.5217,0,582.91,36572,4.5113e+05,1,2.8191e+09,0,2.02e+08,2.8118e+09
1.2397e-09,3.0531e-07,3.7719e-06,6.0752,10.697,-6.0879,-16.305,3.3593e-16,2.8122e+09,0.042841,1.5217,0,588.9,36600,4.5209e+05,1,2.847e+09,0,2.04e+08,2.8397e+09
1.2237e-09,2.9819e-07,3.6891e-06,6.0741,10.686,-6.0995,-16.315,3.1781e-16,2.8401e+09,0.042841,1.5217,0,594.89,36629,4.5306e+05,1,2.8749e+09,0,2.06e+08,2.8675e+09
1.2082e-09,2.9142e-07,3.6102e-06,6.0731,10.676,-6.1108,-16.326,3.0133e-16,2.8681e+09,0.042841,1.5217,0,600.88,36656,4.5401e+05,1,2.9028e+09,0,2.08e+08,2.8954e+09
1.1931e-09,2.8489e-07,3.534e-06,6.0721,10.666,-6.1221,-16.336,2.8596e-16,2.896e+09,0.042841,1.5217,0,606.87,36683,4.5494e+05,1,2.9307e+09,0,2.1e+08,2.9232e+09
1.1781e-09,2.784e-07,3.4581e-06,6.0711,10.656,-6.1333,-16.346,2.7075e-16,2.9239e+09,0.042841,1.5217,0,612.86,36710,4.5586e+05,1,2.9586e+09,0,2.12e+08,2.951e+09
1.1639e-09,2.724e-07,3.3878e-06,6.0701,10.646,-6.1442,-16.356,2.5767e-16,2.9518e+09,0.042841,1.5217,0,618.85,36736,4.5676e+05,1,2.9866e+09,0,2.14e+08,2.9789e+09
1.1497e-09,2.664e-07,3.3174e-06,6.0691,10.636,-6.1551,-16.366,2.4459e-16,2.9798e+09,0.042841,1.5217,0,624.84,36762,4.5765e+05,1,3.0145e+09,0,2.16e+08,3.0067e+09
1.1359e-09,2.6066e-07,3.2499e-06,6.0681,10.626,-6.1658,-16.376,2.3252e-16,3.0077e+09,0.042841,1.5217,0,630.82,36787,4.5853e+05,1,3.0424e+09,0,2.18e+08,3.0346e+09
1.1224e-09,2.5514e-07,3.1849e-06,6.0671,10.616,-6.1764,-16.385,2.2133e-16,3.0356e+09,0.042841,1.5217,0,636.79,36811,4.5939e+05,1,3.0703e+09,0,2.2e+08,3.0624e+09
1.109e-09,2.4962e-07,3.1199e-06,6.0662,10.607,-6.187,-16.395,2.1015e-16,3.0635e+09,0.042841,1.5217,0,642.77,36835,4.6024e+05,1,3.0982e+09,0,2.22e+08,3.0902e+09
1.0962e-09,2.4452e-07,3.0597e-06,6.0652,10.597,-6.1973,-16.404,2.0054e-16,3.0914e+09,0.042841,1.5217,0,648.74,36859,4.6107e+05,1,3.1261e+09,0,2.24e+08,3.1181e+09
1.0835e-09,2.3943e-07,2.9995e-06,6.0643,10.588,-6.2076,-16.414,1.9094e-16,3.1194e+09,0.042841,1.5217,0,654.71,36882,4.619e+05,1,3.154e+09,0,2.26e+08,3.1459e+09
1.0711e-09,2.3451e-07,2.9413e-06,6.0634,10.579,-6.2178,-16.423,1.8195e-16,3.1473e+09,0.042841,1.5217,0,660.69,36905,4.6271e+05,1,3.1819e+09,0,2.28e+08,3.1738e+09
1.0591e-09,2.298e-07,2.8854e-06,6.0625,10.57,-6.2279,-16.432,1.7366e-16,3.1752e+09,0.042841,1.5217,0,666.67,36927,4.6351e+05,1,3.2099e+09,0,2.3e+08,3.2016e+09
1.0471e-09,2.2509e-07,2.8295e-06,6.0616,10.56,-6.2379,-16.441,1.6538e-16,3.2031e+09,0.042841,1.5217,0,672.65,36950,4.6431e+05,1,3.2378e+09,0,2.32e+08,3.2294e+09
1.0358e-09,2.207e-07,2.7773e-06,6.0607,10.552,-6.2477,-16.45,1.5814e-16,3.2311e+09,0.042841,1.5217,0,678.63,36971,4.6508e+05,1,3.2657e+09,0,2.34e+08,3.2573e+09
1.0244e-09,2.1633e-07,2.7253e-06,6.0598,10.543,-6.2575,-16.459,1.5096e-16,3.259e+09,0.042841,1.5217,0,684.61,36992,4.6585e+05,1,3.2936e+09,0,2.36e+08,3.2851e+09
1.0133e-09,2.121e-07,2.6748e-06,6.0589,10.534,-6.2672,-16.468,1.4417e-16,3.2869e+09,0.042841,1.5217,0,690.59,37013,4.6661e+05,1,3.3215e+09,0,2.38e+08,3.313e+09
1.0026e-09,2.0805e-07,2.6264e-06,6.058,10.525,-6.2768,-16.476,1.3794e-16,3.3148e+09,0.042841,1.5217,0,696.58,37034,4.6736e+05,1,3.3494e+09,0,2.4e+08,3.3408e+09
9.9188e-10,2.0399e-07,2.578e-06,6.0572,10.516,-6.2863,-16.485,1.3171e-16,3.3427e+09,0.042841,1.5217,0,702.56,37054,4.681e+05,1,3.3773e+09,0,2.42e+08,3.3686e+09
9.8163e-10,2.0019e-07,2.5325e-06,6.0563,10.508,-6.2957,-16.494,1.2618e-16,3.3707e+09,0.042841,1.5217,0,708.54,37074,4.6882e+05,1,3.4052e+09,0,2.44e+08,3.3965e+09
9.7144e-10,1.9642e-07,2.4873e-06,6.0555,10.499,-6.305,-16.502,1.2075e-16,3.3986e+09,0.042841,1.5217,0,714.52,37094,4.6954e+05,1,3.4331e+09,0,2.46e+08,3.4243e+09
9.6143e-10,1.9275e-07,2.4432e-06,6.0546,10.491,-6.3142,-16.51,1.1555e-16,3.4265e+09,0.042841,1.5217,0,720.5,37114,4.7026e+05,1,3.4611e+09,0,2.48e+08,3.4522e+09
9.5175e-10,1.8924e-07,2.401e-06,6.0538,10.483,-6.3233,-16.519,1.108e-16,3.4544e+09,0.042841,1.5217,0,726.48,37133,4.7095e+05,1,3.489e+09,0,2.5e+08,3.48e+09
9.4206e-10,1.8573e-07,2.3588e-06,6.053,10.475,-6.3324,-16.527,1.0604e-16,3.4824e+09,0.042841,1.5217,0,732.46,37152,4.7165e+05,1,3.5169e+09,0,2.52e+08,3.5078e+09
9.3276e-10,1.8241e-07,2.3188e-06,6.0522,10.466,-6.3413,-16.535,1.0176e-16,3.5103e+09,0.042841,1.5217,0,738.44,37171,4.7233e+05,1,3.5448e+09,0,2.54e+08,3.5357e+09
9.2354e-10,1.7914e-07,2.2794e-06,6.0513,10.458,-6.3502,-16.543,9.7594e-17,3.5382e+09,0.042841,1.5217,0,744.42,37189,4.73e+05,1,3.5727e+09,0,2.56e+08,3.5635e+09
