"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.5451e-13,2.8125e-09,4.1767e-06,6.088,10.361,-6.4107,-16.64,6.6523e-16,2.5813e+09,-0.024544,1.5217,0,-0.083632,-0.0063489,5.6112e+05,1,2.617e+09,0,0,2.617e+09
3.9142e-13,2.7047e-09,4.0775e-06,6.0829,10.35,-6.427,-16.652,6.2741e-16,2.6091e+09,-0.024544,1.5217,0,-0.073444,-0.0073826,5.6223e+05,1,2.6448e+09,0,0,2.6448e+09
3.2833e-13,2.5968e-09,3.9784e-06,6.0778,10.339,-6.4433,-16.663,5.8959e-16,2.637e+09,-0.024544,1.5217,0,-0.063256,-0.0084163,5.6334e+05,1,2.6726e+09,0,0,2.6726e+09
2.5431e-13,2.4997e-09,3.8872e-06,6.0729,10.328,-6.4591,-16.674,5.5758e-16,2.6648e+09,-0.024544,1.5217,0,-0.049688,-0.0045484,5.6437e+05,1,2.7005e+09,0,0,2.7005e+09
1.7929e-13,2.4036e-09,3.7967e-06,6.0681,10.317,-6.4748,-16.685,5.2609e-16,2.6927e+09,-0.024544,1.5217,0,-0.035812,-0.00023253,5.654e+05,1,2.7283e+09,0,0,2.7283e+09
1.1242e-13,2.3114e-09,3.709e-06,6.0633,10.306,-6.4903,-16.695,4.9653e-16,2.7205e+09,-0.024544,1.5217,0,-0.023103,0.0051744,5.6641e+05,1,2.7562e+09,0,0,2.7562e+09
5.8995e-14,2.2256e-09,3.6262e-06,6.0587,10.296,-6.5055,-16.706,4.7015e-16,2.7484e+09,-0.024544,1.5217,0,-0.012325,0.012383,5.6737e+05,1,2.784e+09,0,0,2.784e+09
5.5746e-15,2.1397e-09,3.5433e-06,6.054,10.285,-6.5206,-16.716,4.4377e-16,2.7762e+09,-0.024544,1.5217,0,-0.0015458,0.019592,5.6833e+05,1,2.8118e+09,0,0,2.8118e+09
-2.4766e-14,2.0614e-09,3.4661e-06,6.0496,10.275,-6.5353,-16.727,4.2088e-16,2.804e+09,-0.024544,1.5217,0,0.0051099,0.024719,5.6923e+05,1,2.8397e+09,0,0,2.8397e+09
-5.0647e-14,1.9845e-09,3.39e-06,6.0451,10.265,-6.55,-16.737,3.9866e-16,2.8319e+09,-0.024544,1.5217,0,0.010969,0.029443,5.7013e+05,1,2.8675e+09,0,0,2.8675e+09
-7.2051e-14,1.91e-09,3.3158e-06,6.0407,10.255,-6.5644,-16.747,3.7745e-16,2.8597e+09,-0.024544,1.5217,0,0.016027,0.032387,5.7101e+05,1,2.8954e+09,0,0,2.8954e+09
-8.2957e-14,1.841e-09,3.2458e-06,6.0365,10.245,-6.5786,-16.757,3.5863e-16,2.8876e+09,-0.024544,1.5217,0,0.019207,0.031157,5.7186e+05,1,2.9232e+09,0,0,2.9232e+09
-9.3862e-14,1.772e-09,3.1758e-06,6.0323,10.235,-6.5927,-16.767,3.3981e-16,2.9154e+09,-0.024544,1.5217,0,0.022388,0.029927,5.727e+05,1,2.951e+09,0,0,2.951e+09
-1.0156e-13,1.7083e-09,3.11e-06,6.0282,10.225,-6.6065,-16.776,3.2312e-16,2.9433e+09,-0.024544,1.5217,0,0.025126,0.02523,5.735e+05,1,2.9789e+09,0,0,2.9789e+09
-1.0825e-13,1.6462e-09,3.0455e-06,6.0241,10.216,-6.6202,-16.786,3.071e-16,2.9711e+09,-0.024544,1.5217,0,0.027725,0.019438,5.7429e+05,1,3.0067e+09,0,0,3.0067e+09
-1.1366e-13,1.5854e-09,2.982e-06,6.0201,10.206,-6.6337,-16.795,2.9159e-16,2.9989e+09,-0.024544,1.5217,0,0.030064,0.013612,5.7508e+05,1,3.0346e+09,0,0,3.0346e+09
-1.1462e-13,1.5294e-09,2.9224e-06,6.0162,10.197,-6.647,-16.805,2.7789e-16,3.0268e+09,-0.024544,1.5217,0,0.031486,0.007669,5.7582e+05,1,3.0624e+09,0,0,3.0624e+09
-1.1557e-13,1.4733e-09,2.8628e-06,6.0123,10.187,-6.6602,-16.814,2.6419e-16,3.0546e+09,-0.024544,1.5217,0,0.032907,0.0017259,5.7657e+05,1,3.0902e+09,0,0,3.0902e+09
-1.0714e-13,1.4209e-09,2.8062e-06,6.0085,10.178,-6.6732,-16.823,2.5181e-16,3.0825e+09,-0.024544,1.5217,0,0.03205,-0.0018832,5.7729e+05,1,3.1181e+09,0,0,3.1181e+09
-9.4314e-14,1.3702e-09,2.751e-06,6.0047,10.169,-6.686,-16.832,2.4005e-16,3.1103e+09,-0.024544,1.5217,0,0.030129,-0.0044025,5.7799e+05,1,3.1459e+09,0,0,3.1459e+09
-7.9185e-14,1.3202e-09,2.6964e-06,6.001,10.16,-6.6988,-16.841,2.2851e-16,3.1382e+09,-0.024544,1.5217,0,0.027584,-0.0064298,5.7869e+05,1,3.1738e+09,0,0,3.1738e+09
