"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2.7872e-12,6.2352e-09,5.795e-06,6.4706,10.169,-6.2202,-16.832,1.8894e-15,2.1636e+09,-0.024544,1.5217,0,0.493,0.76017,7.0487e+05,1,2.1994e+09,0,0,2.1994e+09
-3.0703e-12,5.9948e-09,5.6239e-06,6.4628,10.155,-6.2426,-16.847,1.748e-15,2.1915e+09,-0.024544,1.5217,0,0.59143,0.93682,7.0795e+05,1,2.2272e+09,0,0,2.2272e+09
-3.3523e-12,5.7588e-09,5.4556e-06,6.4551,10.14,-6.2648,-16.862,1.6113e-15,2.2193e+09,-0.024544,1.5217,0,0.6877,1.1143,7.1099e+05,1,2.255e+09,0,0,2.255e+09
-3.6285e-12,5.5475e-09,5.3026e-06,6.4477,10.126,-6.286,-16.875,1.5004e-15,2.2472e+09,-0.024544,1.5217,0,0.77181,1.2963,7.137e+05,1,2.2829e+09,0,0,2.2829e+09
-3.9046e-12,5.3362e-09,5.1495e-06,6.4404,10.112,-6.3072,-16.889,1.3896e-15,2.275e+09,-0.024544,1.5217,0,0.85591,1.4784,7.1642e+05,1,2.3107e+09,0,0,2.3107e+09
-4.1167e-12,5.1399e-09,5.006e-06,6.4334,10.099,-6.3278,-16.903,1.2927e-15,2.3029e+09,-0.024544,1.5217,0,0.93106,1.6481,7.1896e+05,1,2.3386e+09,0,0,2.3386e+09
-4.2881e-12,4.9532e-09,4.8686e-06,6.4265,10.085,-6.348,-16.916,1.2047e-15,2.3307e+09,-0.024544,1.5217,0,1.0005,1.8101,7.2138e+05,1,2.3664e+09,0,0,2.3664e+09
-4.4496e-12,4.768e-09,4.7322e-06,6.4197,10.072,-6.3682,-16.93,1.118e-15,2.3585e+09,-0.024544,1.5217,0,1.068,1.968,7.2379e+05,1,2.3942e+09,0,0,2.3942e+09
-4.4835e-12,4.6026e-09,4.6084e-06,6.4132,10.059,-6.3875,-16.942,1.0474e-15,2.3864e+09,-0.024544,1.5217,0,1.1106,2.0741,7.2598e+05,1,2.4221e+09,0,0,2.4221e+09
-4.5175e-12,4.4371e-09,4.4845e-06,6.4067,10.046,-6.4067,-16.955,9.7673e-16,2.4142e+09,-0.024544,1.5217,0,1.1532,2.1802,7.2817e+05,1,2.4499e+09,0,0,2.4499e+09
-4.487e-12,4.2817e-09,4.367e-06,6.4004,10.034,-6.4256,-16.968,9.1325e-16,2.4421e+09,-0.024544,1.5217,0,1.1797,2.2435,7.3027e+05,1,2.4778e+09,0,0,2.4778e+09
-4.4004e-12,4.135e-09,4.255e-06,6.3943,10.022,-6.444,-16.98,8.5602e-16,2.4699e+09,-0.024544,1.5217,0,1.1921,2.2692,7.3227e+05,1,2.5056e+09,0,0,2.5056e+09
-4.3137e-12,3.9883e-09,4.1431e-06,6.3882,10.009,-6.4625,-16.992,7.9879e-16,2.4978e+09,-0.024544,1.5217,0,1.2046,2.295,7.3428e+05,1,2.5334e+09,0,0,2.5334e+09
-4.1357e-12,3.8579e-09,4.0414e-06,6.3824,9.9974,-6.4802,-17.004,7.5198e-16,2.5256e+09,-0.024544,1.5217,0,1.1887,2.2413,7.3612e+05,1,2.5613e+09,0,0,2.5613e+09
-3.9571e-12,3.7276e-09,3.9399e-06,6.3766,9.9855,-6.4979,-17.016,7.0523e-16,2.5535e+09,-0.024544,1.5217,0,1.1726,2.1871,7.3796e+05,1,2.5891e+09,0,0,2.5891e+09
-3.7506e-12,3.6038e-09,3.8425e-06,6.3709,9.9738,-6.5152,-17.028,6.6223e-16,2.5813e+09,-0.024544,1.5217,0,1.1459,2.1075,7.3973e+05,1,2.617e+09,0,0,2.617e+09
-3.5107e-12,3.4876e-09,3.7501e-06,6.3654,9.9623,-6.5322,-17.039,6.2375e-16,2.6091e+09,-0.024544,1.5217,0,1.1066,1.9973,7.4142e+05,1,2.6448e+09,0,0,2.6448e+09
-3.2708e-12,3.3715e-09,3.6577e-06,6.3598,9.9509,-6.5492,-17.051,5.8526e-16,2.637e+09,-0.024544,1.5217,0,1.0674,1.8872,7.4312e+05,1,2.6726e+09,0,0,2.6726e+09
-3.0021e-12,3.2665e-09,3.5727e-06,6.3546,9.9397,-6.5656,-17.062,5.528e-16,2.6648e+09,-0.024544,1.5217,0,1.014,1.7591,7.447e+05,1,2.7005e+09,0,0,2.7005e+09
-2.7307e-12,3.1625e-09,3.4884e-06,6.3493,9.9287,-6.582,-17.073,5.2089e-16,2.6927e+09,-0.024544,1.5217,0,0.9593,1.6293,7.4627e+05,1,2.7283e+09,0,0,2.7283e+09
-2.4585e-12,3.0625e-09,3.4069e-06,6.3441,9.9177,-6.5981,-17.084,4.9098e-16,2.7205e+09,-0.024544,1.5217,0,0.90202,1.504,7.4779e+05,1,2.7562e+09,0,0,2.7562e+09
-2.1848e-12,2.9691e-09,3.3297e-06,6.3391,9.907,-6.6138,-17.095,4.6435e-16,2.7484e+09,-0.024544,1.5217,0,0.84043,1.386,7.4925e+05,1,2.784e+09,0,0,2.784e+09
-1.9111e-12,2.8757e-09,3.2526e-06,6.3341,9.8963,-6.6295,-17.105,4.3773e-16,2.7762e+09,-0.024544,1.5217,0,0.77884,1.2681,7.5071e+05,1,2.8118e+09,0,0,2.8118e+09
-1.6567e-12,2.79e-09,3.1809e-06,6.3293,9.8858,-6.6448,-17.116,4.147e-16,2.804e+09,-0.024544,1.5217,0,0.7184,1.1715,7.5208e+05,1,2.8397e+09,0,0,2.8397e+09
-1.406e-12,2.7058e-09,3.1102e-06,6.3245,9.8754,-6.66,-17.126,3.9235e-16,2.8319e+09,-0.024544,1.5217,0,0.65818,1.079,7.5344e+05,1,2.8675e+09,0,0,2.8675e+09
-1.1661e-12,2.624e-09,3.0412e-06,6.3198,9.8651,-6.675,-17.136,3.7105e-16,2.8597e+09,-0.024544,1.5217,0,0.59991,0.99228,7.5476e+05,1,2.8954e+09,0,0,2.8954e+09
-9.5166e-13,2.5479e-09,2.9762e-06,6.3152,9.8551,-6.6897,-17.147,3.5219e-16,2.8876e+09,-0.024544,1.5217,0,0.54619,0.91894,7.5603e+05,1,2.9232e+09,0,0,2.9232e+09
-7.3719e-13,2.4717e-09,2.9112e-06,6.3106,9.845,-6.7043,-17.157,3.3334e-16,2.9154e+09,-0.024544,1.5217,0,0.49247,0.8456,7.573e+05,1,2.951e+09,0,0,2.951e+09
-5.4458e-13,2.4011e-09,2.8501e-06,6.3062,9.8351,-6.7186,-17.166,3.1665e-16,2.9433e+09,-0.024544,1.5217,0,0.44237,0.77234,7.585e+05,1,2.9789e+09,0,0,2.9789e+09
-3.5888e-13,2.3322e-09,2.7902e-06,6.3018,9.8253,-6.7328,-17.176,3.0065e-16,2.9711e+09,-0.024544,1.5217,0,0.39341,0.69912,7.5969e+05,1,3.0067e+09,0,0,3.0067e+09
-1.732e-13,2.2647e-09,2.7313e-06,6.2975,9.8156,-6.7468,-17.186,2.8517e-16,2.9989e+09,-0.024544,1.5217,0,0.34337,0.62078,7.6086e+05,1,3.0346e+09,0,0,3.0346e+09
1.2426e-14,2.2022e-09,2.6761e-06,6.2932,9.8061,-6.7606,-17.195,2.7154e-16,3.0268e+09,-0.024544,1.5217,0,0.28953,0.52442,7.6197e+05,1,3.0624e+09,0,0,3.0624e+09
1.9805e-13,2.1397e-09,2.6208e-06,6.289,9.7966,-6.7743,-17.205,2.579e-16,3.0546e+09,-0.024544,1.5217,0,0.23568,0.42805,7.6309e+05,1,3.0902e+09,0,0,3.0902e+09
4.0893e-13,2.0811e-09,2.5683e-06,6.285,9.7873,-6.7877,-17.214,2.4559e-16,3.0825e+09,-0.024544,1.5217,0,0.16867,0.30206,7.6416e+05,1,3.1181e+09,0,0,3.1181e+09
