"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.8328e-09,5.9832e-07,7.1829e-06,6.0139,11.027,-5.8194,-15.975,1.799e-15,2.1141e+09,0.042502,1.5217,0,441.06,34096,4.0481e+05,1,2.1492e+09,0,1.54e+08,2.1437e+09
1.8193e-09,5.8695e-07,6.9608e-06,6.0117,11.012,-5.8364,-15.99,1.6584e-15,2.142e+09,0.042815,1.5217,0,446.97,34268,4.0619e+05,1,2.1771e+09,0,1.56e+08,2.1715e+09
1.7683e-09,5.6127e-07,6.7624e-06,6.0095,10.998,-5.8528,-16.004,1.5451e-15,2.17e+09,0.042507,1.5217,0,453.07,34186,4.0752e+05,1,2.205e+09,0,1.58e+08,2.1994e+09
1.7462e-09,5.4726e-07,6.5647e-06,6.0074,10.983,-5.8692,-16.018,1.4338e-15,2.1979e+09,0.042654,1.5217,0,459.04,34288,4.0882e+05,1,2.2329e+09,0,1.6e+08,2.2272e+09
1.7194e-09,5.3183e-07,6.375e-06,6.0053,10.969,-5.8853,-16.032,1.3311e-15,2.2258e+09,0.042706,1.5217,0,465.03,34350,4.101e+05,1,2.2609e+09,0,1.62e+08,2.255e+09
1.6783e-09,5.113e-07,6.1988e-06,6.0033,10.956,-5.901,-16.046,1.2424e-15,2.2537e+09,0.042504,1.5217,0,471.09,34305,4.1134e+05,1,2.2888e+09,0,1.64e+08,2.2829e+09
1.6671e-09,5.0234e-07,6.0212e-06,6.0012,10.942,-5.9168,-16.06,1.1533e-15,2.2817e+09,0.042797,1.5217,0,477.01,34463,4.1256e+05,1,2.3167e+09,0,1.66e+08,2.3107e+09
1.6259e-09,4.8266e-07,5.8601e-06,5.9992,10.929,-5.932,-16.073,1.0793e-15,2.3096e+09,0.042549,1.5217,0,483.08,34396,4.1374e+05,1,2.3446e+09,0,1.68e+08,2.3386e+09
1.6049e-09,4.7063e-07,5.7009e-06,5.9973,10.916,-5.9471,-16.086,1.0075e-15,2.3375e+09,0.042647,1.5217,0,489.05,34471,4.149e+05,1,2.3725e+09,0,1.7e+08,2.3664e+09
1.5841e-09,4.59e-07,5.5465e-06,5.9953,10.903,-5.9621,-16.099,9.4009e-16,2.3654e+09,0.042735,1.5217,0,495.03,34540,4.1604e+05,1,2.4004e+09,0,1.72e+08,2.3942e+09
1.5468e-09,4.4171e-07,5.4036e-06,5.9934,10.89,-5.9767,-16.112,8.8195e-16,2.3934e+09,0.042505,1.5217,0,501.09,34477,4.1715e+05,1,2.4283e+09,0,1.74e+08,2.4221e+09
1.5374e-09,4.3454e-07,5.2593e-06,5.9915,10.877,-5.9913,-16.124,8.2356e-16,2.4213e+09,0.042782,1.5217,0,507.01,34623,4.1824e+05,1,2.4562e+09,0,1.76e+08,2.4499e+09
1.5039e-09,4.1927e-07,5.1269e-06,5.9896,10.865,-6.0054,-16.137,7.737e-16,2.4492e+09,0.042586,1.5217,0,513.06,34570,4.1931e+05,1,2.4841e+09,0,1.78e+08,2.4778e+09
1.4839e-09,4.0883e-07,4.9968e-06,5.9878,10.853,-6.0195,-16.149,7.2598e-16,2.4771e+09,0.042641,1.5217,0,519.04,34622,4.2035e+05,1,2.5121e+09,0,1.8e+08,2.5056e+09
1.4679e-09,3.9999e-07,4.8696e-06,5.986,10.84,-6.0335,-16.161,6.8037e-16,2.5051e+09,0.042761,1.5217,0,525.01,34699,4.2137e+05,1,2.54e+09,0,1.82e+08,2.5334e+09
1.4338e-09,3.8526e-07,4.752e-06,5.9842,10.829,-6.0471,-16.173,6.4113e-16,2.533e+09,0.042507,1.5217,0,531.07,34619,4.2237e+05,1,2.5679e+09,0,1.84e+08,2.5613e+09
