"Bx","By","Bz","lT","lne","lp","lrho","user1","user2","user3","user4","user5","vx","vy","vz","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
7.1989e-11,-7.0237e-10,-5.5854e-07,6.616,11.129,-5.1154,-15.873,7.7159e-17,1.9687e+09,1.5463,1.5217,0,3114.4,1.6227e+05,-71.382,1,2.0045e+09,0,2.0045e+09,0
6.8169e-11,-1.5432e-09,-5.3089e-07,6.6107,11.113,-5.1366,-15.889,6.6943e-17,1.9966e+09,1.5463,1.5217,0,3229,1.6738e+05,-121.44,1,2.0323e+09,0,2.0323e+09,0
6.5928e-11,-2.3583e-09,-5.0637e-07,6.6054,11.097,-5.1573,-15.904,5.9369e-17,2.0244e+09,1.5463,1.5217,0,3342.4,1.7234e+05,-152.2,1,2.0602e+09,0,2.0602e+09,0
6.4163e-11,-3.1658e-09,-4.8279e-07,6.6002,11.082,-5.1778,-15.92,5.2593e-17,2.0523e+09,1.5463,1.5217,0,3455.5,1.7725e+05,-177.13,1,2.088e+09,0,2.088e+09,0
6.2897e-11,-3.9244e-09,-4.6001e-07,6.595,11.067,-5.1981,-15.935,4.63e-17,2.0801e+09,1.5463,1.5217,0,3568.3,1.8213e+05,-193.95,1,2.1158e+09,0,2.1158e+09,0
6.3308e-11,-4.519e-09,-4.3992e-07,6.5899,11.052,-5.2179,-15.949,4.1637e-17,2.1079e+09,1.5463,1.5217,0,3679.9,1.8688e+05,-183.47,1,2.1437e+09,0,2.1437e+09,0
6.3718e-11,-5.1135e-09,-4.1983e-07,6.5848,11.038,-5.2376,-15.964,3.6974e-17,2.1358e+09,1.5463,1.5217,0,3791.5,1.9162e+05,-172.99,1,2.1715e+09,0,2.1715e+09,0
6.4542e-11,-5.5525e-09,-4.0173e-07,6.5797,11.023,-5.2569,-15.978,3.3248e-17,2.1636e+09,1.5463,1.5217,0,3902.1,1.9625e+05,-138.54,1,2.1994e+09,0,2.1994e+09,0
6.5552e-11,-5.9215e-09,-3.8451e-07,6.5747,11.009,-5.2759,-15.992,2.9944e-17,2.1915e+09,1.5463,1.5217,0,4012.4,2.0082e+05,-93.308,1,2.2272e+09,0,2.2272e+09,0
6.6428e-11,-6.2556e-09,-3.6765e-07,6.5697,10.995,-5.2949,-16.006,2.6778e-17,2.2193e+09,1.5463,1.5217,0,4122.5,2.0535e+05,-45.452,1,2.255e+09,0,2.255e+09,0
6.655e-11,-6.3936e-09,-3.5276e-07,6.5648,10.982,-5.3133,-16.02,2.4387e-17,2.2472e+09,1.5463,1.5217,0,4231.6,2.0972e+05,17.186,1,2.2829e+09,0,2.2829e+09,0
6.6671e-11,-6.5315e-09,-3.3787e-07,6.5598,10.968,-5.3318,-16.033,2.1997e-17,2.275e+09,1.5463,1.5217,0,4340.7,2.1409e+05,79.824,1,2.3107e+09,0,2.3107e+09,0
6.5968e-11,-6.5457e-09,-3.2415e-07,6.5549,10.955,-5.3499,-16.046,1.9993e-17,2.3029e+09,1.5463,1.5217,0,4449.1,2.1833e+05,133.7,1,2.3386e+09,0,2.3386e+09,0
6.4741e-11,-6.4814e-09,-3.1115e-07,6.55,10.942,-5.3679,-16.059,1.8234e-17,2.3307e+09,1.5463,1.5217,0,4557,2.2248e+05,182,1,2.3664e+09,0,2.3664e+09,0
6.3424e-11,-6.4096e-09,-2.9827e-07,6.545,10.929,-5.3858,-16.072,1.6507e-17,2.3585e+09,1.5463,1.5217,0,4664.9,2.2661e+05,227.83,1,2.3942e+09,0,2.3942e+09,0
6.0948e-11,-6.2422e-09,-2.8686e-07,6.5402,10.917,-5.4032,-16.085,1.5191e-17,2.3864e+09,1.5463,1.5217,0,4771.8,2.3054e+05,241.9,1,2.4221e+09,0,2.4221e+09,0
5.8473e-11,-6.0747e-09,-2.7544e-07,6.5353,10.904,-5.4207,-16.098,1.3875e-17,2.4142e+09,1.5463,1.5217,0,4878.6,2.3447e+05,255.98,1,2.4499e+09,0,2.4499e+09,0
